,Labels,FuzTop_x_euclidean_5,FuzTop_y_euclidean_5,Umap_x_euclidean_5,Umap_y_euclidean_5,FuzTop_x_cosine_5,FuzTop_y_cosine_5,Umap_x_cosine_5,Umap_y_cosine_5,FuzTop_x_euclidean_15,FuzTop_y_euclidean_15,Umap_x_euclidean_15,Umap_y_euclidean_15,FuzTop_x_cosine_15,FuzTop_y_cosine_15,Umap_x_cosine_15,Umap_y_cosine_15,FuzTop_x_euclidean_50,FuzTop_y_euclidean_50,Umap_x_euclidean_50,Umap_y_euclidean_50,FuzTop_x_cosine_50,FuzTop_y_cosine_50,Umap_x_cosine_50,Umap_y_cosine_50,FuzTop_x_euclidean_200,FuzTop_y_euclidean_200,Umap_x_euclidean_200,Umap_y_euclidean_200,FuzTop_x_cosine_200,FuzTop_y_cosine_200,Umap_x_cosine_200,Umap_y_cosine_200,Cylinder_theta,Cylinder_z
102,17,0.19684966,0.27456605,13.088644,-3.681103,0.24238972,0.37779254,6.1196566,16.360788,0.55217314,0.7745262,1.9170169,6.0759134,-0.006929932322441709,0.0057047892443433685,2.1583498,0.16052368,0.12414331,0.07174217,-7.0545845,8.838475,-0.0030037769280172777,0.011546764343154435,7.255656,14.375648,-0.015462362320892292,-0.07441294325841677,-8.971151,9.365304,-0.0018648374843166003,-0.02117926646172301,11.521917,6.6038074,-9.264237,7.7926383
103,17,0.19681278,0.27210626,12.915664,-3.7973883,0.24090303,0.3774564,5.958629,16.47276,0.5290696,0.72093576,1.9717026,5.9382815,-0.006803430712824247,0.005621021045674063,2.1139739,0.13863392,0.14471401,0.06989119,-7.017085,8.711167,-0.0029330993599343343,0.01128830401597879,7.2714767,14.35197,-0.015123168141498963,-0.0720002925187265,-8.832423,9.271029,-0.0017949291124976093,-0.02072645687202729,11.714471,6.535418,-15.475735,7.8362513
104,17,0.18900836,0.2799337,13.125863,-3.0046008,0.23713377,0.3751375,6.640323,17.267998,0.48307228,0.9478028,1.9247167,6.414281,-0.0067296898953772616,0.005546256366765081,2.2544906,-0.2544157,0.15041745,0.07258033,-7.0663457,8.989661,-0.003351805229303088,0.01157905431887908,7.1984453,14.565603,-0.01523179800652275,-0.07521445365202967,-9.213954,9.257945,-0.0019579963377074354,-0.021414583746039613,11.515193,6.2817726,-9.718419,8.120287
105,17,0.19391744,0.28452578,13.335176,-2.846416,0.24132472,0.3760798,6.972248,17.237701,0.5330673,0.9550671,2.032699,6.6042128,-0.007246557234389344,0.00600352521812386,2.357966,-0.40479842,0.034452915,0.082789384,-6.9336443,9.116044,-0.0036675598560955663,0.012472060057621314,6.9659066,14.676979,-0.01674224889683681,-0.08143531534786433,-9.095181,9.169833,-0.002293270937403977,-0.022221564008184643,11.65226,6.4283266,-9.81458,8.133677
106,17,0.15193528,0.282547,11.168605,-1.520952,0.23980573,0.3787687,5.3713737,19.497932,-0.45527712,1.5364757,3.3806512,7.1530967,-0.0067443537182224735,0.0057411336703092385,1.4979359,-1.5124757,0.17036119,0.07414098,-6.2699327,8.302443,-0.0030498491601161828,0.011838108457098874,6.953651,15.829561,-0.014451965882880974,-0.07002325032545106,-8.382826,8.772387,-0.0018987909910417858,-0.021808794289457988,12.331722,5.8877487,-12.387284,7.8224807
107,17,0.19577374,0.28474668,13.208643,-2.947853,0.24327774,0.37642172,6.8828554,17.205973,0.5916935,1.0030773,1.9706334,6.556678,-0.007690558479863352,0.006367607575815043,2.4019525,-0.4522543,0.0,0.08575594,-6.8803296,9.035041,-0.003769633518569735,0.013050353962609703,7.00295,14.789826,-0.01714430767893402,-0.0836178746854053,-9.151459,9.178802,-0.0022697464901058,-0.022978289282544462,11.607689,6.3026457,-3.521548,8.132753
108,17,0.19202492,0.28544623,13.319094,-2.7439647,0.23922417,0.37570527,7.039787,17.295229,0.49655202,1.0287272,1.9533429,6.715076,-0.007176747827282963,0.005945195810381302,2.5256615,-0.5276377,0.07740642,0.07854019,-6.8314476,8.987174,-0.0036269480727837587,0.012323955174138526,7.135067,14.6684675,-0.016306347055868167,-0.07890704407787759,-9.055326,9.165475,-0.002316928590802701,-0.02221992960688589,11.565929,6.506051,-3.6086545,8.180054
109,17,0.19188964,0.2885888,13.362278,-2.6048126,0.24504036,0.37677696,7.094512,17.28566,0.5113337,1.110181,1.9857247,6.818688,-0.0075081427317828875,0.006219042412957146,2.469393,-0.6000508,0.07980847,0.0794642,-6.810916,9.175925,-0.0037181168955881887,0.012749591061589112,7.10689,14.640978,-0.016135268961140873,-0.07965723313872483,-9.159486,9.095866,-0.0024157628297767505,-0.022614709382520113,11.732905,6.402713,-9.964024,8.210773
110,17,0.19127756,0.27767786,13.182353,-3.4180899,0.23420286,0.3759997,6.361668,16.574121,0.54164773,0.8377703,1.9542956,6.2561774,-0.006727424141282272,0.005554362606734051,2.2590096,-0.08064461,0.11602669,0.07185583,-7.151806,8.80399,-0.003292809008677871,0.011887134669164346,7.187581,14.471375,-0.015791147728692185,-0.07536239689936865,-8.988164,9.587847,-0.0020251457115771625,-0.02169688291548964,11.672005,6.361908,-9.384145,7.8646383
111,17,0.18767482,0.28498426,13.368527,-2.684316,0.23291174,0.37456334,7.004282,17.221613,0.42694843,1.140501,2.1017184,6.887731,-0.006580495224126464,0.005453030378773395,2.451322,-0.5588614,0.11610247,0.07656755,-6.7839756,8.981085,-0.0035468461140070414,0.012156165833070191,7.063465,14.785463,-0.015702286659681278,-0.07775161246680436,-9.115049,9.080331,-0.0025132018791507536,-0.022049512182930234,11.469965,6.3614845,-3.6350665,8.194548
112,17,0.1929468,0.28337643,13.281766,-2.9271715,0.24144968,0.3760668,6.8052144,17.243093,0.49734613,0.95356816,1.9420583,6.584747,-0.007045152774319656,0.005830355351349541,2.4205768,-0.40997553,0.10090919,0.074500136,-6.9061956,9.132963,-0.003520354443444813,0.01203019183319341,7.023407,14.582741,-0.016123021566624648,-0.07751788215496391,-9.136339,9.265828,-0.0021154029657022276,-0.02177659136348595,11.545922,6.3982654,-9.826504,8.154043
113,17,0.18762836,0.29059747,13.4347105,-2.3766894,0.24005398,0.37588677,7.307116,17.355198,0.45655897,1.2160251,2.0807676,6.974517,-0.006947017675822382,0.00575231729185723,2.618283,-0.6263433,0.09595482,0.07851013,-6.703778,9.022709,-0.003663708081471811,0.012489523147828453,7.126479,14.638777,-0.015944937946334673,-0.07928553510062494,-9.015788,8.995758,-0.0024886692485324166,-0.02255940851796252,11.735799,6.3418665,-3.8047073,8.270191
114,17,0.18418716,0.29375112,13.651272,-2.021826,0.23531853,0.37502986,7.6429496,17.430069,0.41966966,1.2900115,2.0751112,7.131939,-0.0069651309560483585,0.005760979842158804,2.69528,-0.84720784,0.05130377,0.081776164,-6.554801,8.889094,-0.0036517780680556046,0.012560526691984219,7.0654306,14.911659,-0.016706783838718493,-0.08177347122484296,-9.023858,9.017725,-0.002462332733736417,-0.022860942013834214,11.956718,6.517905,-10.320949,8.3815155
115,17,0.18486437,0.30003357,13.757205,-1.862888,0.2366656,0.37478808,7.8484287,17.269405,0.36656407,1.447241,2.163502,7.326317,-0.007024636017731857,0.005830165412265579,2.7626505,-0.98022115,0.05393254,0.08300956,-6.5007634,8.765753,-0.0035328335770196287,0.01215311440400727,6.995242,15.020582,-0.01639661029975383,-0.08134048534273552,-8.897359,8.90776,-0.0024886842261987617,-0.022387861219200778,11.859053,6.163183,-10.504227,8.513758
116,17,0.17222114,0.2980341,12.84386,-1.4748089,0.24027145,0.37747034,6.985523,18.824749,0.21611692,1.4092338,2.426788,7.1277337,-0.006807185827779349,0.005680302897479917,2.4090588,-1.1399392,0.0853337,0.08006394,-6.596521,8.797258,-0.003575388140239755,0.012521942722287148,7.0050173,15.09322,-0.01603638668164765,-0.07942413542579656,-8.920507,8.962932,-0.0025060074912035797,-0.023204464924357626,12.083011,6.091063,-4.637892,8.190295
117,17,0.17376265,0.29574,12.985731,-1.6344306,0.23839706,0.37686747,7.056607,18.724737,0.26903373,1.361869,2.353892,7.1296883,-0.006532940454118873,0.005446220701875702,2.332491,-1.1156142,0.10642005,0.07799427,-6.7027617,8.669359,-0.003480307824005506,0.012305272107805012,6.8885045,14.872926,-0.015838805113059302,-0.07841196406148082,-8.927253,9.071627,-0.002373341107816467,-0.023029967567764462,11.867582,6.1786156,1.691538,8.197577
118,17,0.1719519,0.29473108,12.895612,-1.5658311,0.23688608,0.3766607,7.0075297,18.802567,0.1879176,1.3122975,2.4745283,6.8925753,-0.006492919326062318,0.005422500537860615,2.2018044,-1.0997413,0.100705,0.077071756,-6.727526,8.707667,-0.003394386321799635,0.012174688910488533,6.8809843,15.053786,-0.01623136359534431,-0.07748240974661626,-8.793543,9.081712,-0.0023845767729163215,-0.022463001499879374,11.960502,6.1461496,1.6346905,8.185097
119,17,0.18457907,0.29401618,13.419755,-2.150839,0.2350729,0.37499154,7.5656905,17.43967,0.43728927,1.271487,2.1284742,7.1356688,-0.007097108070642026,0.005870744935516488,2.5913296,-0.7069206,0.07540866,0.08045982,-6.7164083,9.008362,-0.0037381860970914765,0.012825758337384835,6.920504,14.868674,-0.016218813346587056,-0.08069113698064695,-9.09861,9.028915,-0.0024565180084901205,-0.023256064648237682,11.704612,6.153382,-4.0232096,8.339508
120,17,0.17408028,0.29566228,12.996141,-1.6508977,0.23815309,0.3768604,7.061942,18.72984,0.33030847,1.274797,2.2357237,7.0403023,-0.006647428510755658,0.005528264839761762,2.3697133,-0.8620116,0.110756285,0.077304915,-6.657363,8.84025,-0.0035545089056321522,0.012587698064692399,7.0332446,14.825108,-0.015747990126514,-0.0780380003257166,-8.988132,9.012195,-0.0024495718231093834,-0.02312398305603347,11.913155,6.054359,1.6992166,8.209394
121,17,0.1499725,0.28410798,11.254069,-1.4416244,0.23932712,0.37862608,5.5195084,19.570145,-0.4627424,1.5648936,3.2906935,7.162075,-0.00704640151033618,0.005988551162576594,1.6739433,-1.6773188,0.118135355,0.0776083,-6.250323,8.3375845,-0.0030405478294348396,0.011872037406383013,6.961493,15.673716,-0.015276667148556468,-0.07349916554014345,-8.417009,8.93089,-0.001938496346277017,-0.022413628598028743,12.373474,6.046212,-6.109815,7.822549
122,17,0.158174,0.29346514,12.259138,-1.1969678,0.2376314,0.3777051,6.3773885,19.426523,-0.24036145,1.5817559,2.9027853,7.2536435,-0.006560371610938782,0.0055476203132729844,1.9637562,-1.5350078,0.13241456,0.07686001,-6.3428016,8.546486,-0.0031042798221344423,0.012059700106288651,6.9185314,15.49676,-0.015323628526374618,-0.07470448851044365,-8.682566,8.837987,-0.0019132075140871924,-0.022828039057840154,11.978456,5.938523,-5.3166356,7.89791
123,17,0.18558332,0.30183354,13.954709,-1.7196025,0.23946404,0.37493122,7.796191,17.292383,0.3430909,1.4476049,2.1024847,7.355031,-0.0066074164586649746,0.005482167169549672,2.9473727,-1.025863,0.09193577,0.07991132,-6.612134,8.821123,-0.003362651825044089,0.011421271251224325,7.153247,15.019103,-0.015950987572456096,-0.07864114004066816,-8.932079,8.960912,-0.002528945624661876,-0.02125590115302066,11.718661,6.2642837,-10.582929,8.602495
124,17,0.1593069,0.29342145,12.297802,-1.1915542,0.24004462,0.37824333,6.515365,19.29802,-0.10788512,1.5470138,2.7464516,7.2677617,-0.006536485313084567,0.005511296130214454,2.0634935,-1.4465406,0.12712479,0.07720335,-6.3866463,8.5376625,-0.0032663207191009893,0.012156779878974705,6.813311,15.431787,-0.015458385255847012,-0.07591375317768609,-8.684128,8.823174,-0.0020474975513629116,-0.023007796767461983,11.977304,5.9559836,-5.3232245,7.8808813
125,17,0.16027576,0.29423994,12.350089,-1.1882099,0.2383277,0.37779048,6.502569,19.323338,-0.2587468,1.551945,2.9610717,7.1459074,-0.00677754101277932,0.005727156422828901,1.9277303,-1.4375855,0.10706101,0.079395235,-6.387741,8.456904,-0.003356961806180396,0.012610512089751847,6.782381,15.396255,-0.01581569181790152,-0.07690181069799241,-8.649239,8.99388,-0.002251192997690836,-0.02308062948425288,12.138083,6.0993576,1.0136218,7.909923
126,17,0.1837924,0.29816678,13.962119,-1.7268833,0.23225863,0.37377998,7.9594855,17.140594,0.27585602,1.421115,2.2231677,7.401405,-0.0058724770849400455,0.004873883459240009,2.8352077,-1.0306275,0.17776428,0.0726371,-6.489347,8.629916,-0.0031295680971171777,0.010623580933514787,6.981654,15.176076,-0.014727790130153975,-0.07304596281390664,-8.8445215,8.957336,-0.002324082519896103,-0.02055409656334547,12.183494,6.1798134,-4.374479,8.648642
127,17,0.16304834,0.2926994,12.434646,-1.2583342,0.23740986,0.37741742,6.6417303,19.18838,-0.1043284,1.5006807,2.7778864,7.097962,-0.006621954412172903,0.005580876901526193,2.075512,-1.3082465,0.11943599,0.078141525,-6.453464,8.599215,-0.0034357842955564655,0.01244862079860636,6.859167,15.41191,-0.015655141626428285,-0.07681674073463395,-8.620359,8.957275,-0.0023579930236926243,-0.02296477297069454,12.298979,6.1031337,-5.22791,7.9255295
128,17,0.18530191,0.30158126,13.951935,-1.7456566,0.23696963,0.37455308,7.9644356,17.143644,0.27848065,1.4904313,2.2825632,7.3428445,-0.006590489277604508,0.005476905712710836,2.7725937,-1.1217915,0.0900243,0.080291905,-6.5641384,8.67184,-0.0033529562633410263,0.011479178810698104,6.9992247,15.189829,-0.015956696043324725,-0.07882042987624377,-8.845398,8.879791,-0.00245847839918287,-0.02175744227046423,12.05363,6.211922,-4.3910604,8.648021
129,17,0.18591583,0.30294934,13.893723,-1.7887607,0.24250416,0.3753787,7.905588,17.20466,0.3060376,1.4562528,2.1777956,7.427717,-0.006179233415018462,0.005127539262259083,2.8893132,-1.0896791,0.1608859,0.07403025,-6.525454,8.749279,-0.003131847397788794,0.0107155056971407,7.043208,15.148854,-0.014894796531064307,-0.07416014236219141,-8.862713,9.049449,-0.0023419422173448176,-0.020752260060473114,11.8810005,6.2672286,-10.622512,8.631312
130,17,0.18662679,0.30446854,13.886393,-1.803323,0.24229479,0.37547287,7.9247065,17.266346,0.3144313,1.4950385,2.2072897,7.3751388,-0.006863846339307136,0.0057021060538876905,2.7817543,-1.103036,0.091368295,0.0800782,-6.5832424,8.824213,-0.003396285815193752,0.011681611935716152,7.052007,15.143028,-0.015901989668552215,-0.07894482968916719,-8.888358,8.992291,-0.0024938638190274203,-0.021885300767289787,11.881628,6.3273745,-16.840696,8.596213
131,18,-0.010283102,-0.094453305,12.726778,5.983719,0.72165745,0.13205768,19.7027,9.702244,1.0288885,-0.038281865,3.3294632,-4.7370806,0.013595614080275955,0.005052891209127419,11.141686,16.40305,1.0738871,0.225874,9.597877,6.3988924,0.002980211190881821,0.008805011473437093,8.623946,11.358293,0.031194232299552177,-0.0008176533167464686,-1.0091511,7.9608083,0.001971582138913082,-0.02149455507146048,11.747097,4.7684517,12.887622,-12.793865
132,18,-0.021149537,-0.09271794,10.965043,6.534286,0.87173474,0.26416844,21.342844,8.496899,1.0309885,-0.041752487,2.4155862,-3.3510656,0.013921590354605131,0.005215031925135899,12.453778,16.479391,1.0758216,0.26344562,8.958093,7.2723513,0.0011829091274596867,0.009139061932657596,7.6320815,11.6072,0.038014470141234456,0.0003278507274443138,-0.742856,6.964062,0.0014106453175150501,-0.024157537825287533,11.311026,4.175726,5.7656713,-13.57104
133,17,0.14728494,0.2818601,11.075322,-1.5943797,0.24174756,0.37930423,5.2685027,19.478632,-0.50681573,1.4964347,3.3399825,7.0972347,-0.007158711266286513,0.006090100052317797,1.5354925,-1.4805105,0.09657631,0.08036418,-6.2246265,8.353068,-0.0031885107839043497,0.012089824391698993,7.056543,15.719159,-0.015499666853761222,-0.07478801930524384,-8.527525,8.788462,-0.002081979497915683,-0.022429456212843646,12.445066,5.981827,-6.20221,7.792001
134,18,-0.0072183814,-0.09481142,12.932927,6.084472,0.70645237,0.12222114,19.616982,9.774749,1.0271986,-0.036007214,3.449093,-4.8391805,0.012975280104918174,0.004820943735506697,11.071968,16.434027,1.0715328,0.2090153,9.551415,6.2430277,0.003250199510964637,0.008577165106894234,8.900545,11.494976,0.030047672515236247,-0.0008669498306605565,-1.4699184,8.088229,0.0025063488577110006,-0.021305559141557656,11.802129,4.871629,12.971434,-12.752549
135,17,0.14943312,0.27833572,10.956005,-1.6738962,0.24063808,0.37903807,5.0348697,19.358686,-0.53103065,1.3152888,3.3621924,7.063953,-0.006687573738550613,0.005708662834666617,1.3195335,-1.3049688,0.1264249,0.07798051,-6.2512536,8.227536,-0.0031991788777776266,0.01169757896965585,7.096139,15.803229,-0.01511768171545959,-0.07324454734267075,-8.508022,8.891481,-0.0022013623018796585,-0.02166690941103716,12.520116,6.050859,-12.543184,7.8049607
136,18,-0.012752954,-0.09387723,12.275706,5.7880344,0.7452368,0.18599145,19.992756,9.510915,1.0280024,-0.037218813,3.087306,-4.3330135,0.013082978130924317,0.004866384531942356,11.527971,16.46856,1.0747608,0.23827703,9.803699,6.512489,0.002966010350613339,0.008274457967582883,8.498322,11.226093,0.03343240473904327,-0.0003322415468563068,-1.1193644,7.903729,0.002221082868150953,-0.02124578542339698,11.552612,5.027579,6.3333077,-12.88212
137,17,0.15660603,0.29270995,12.115623,-1.2104101,0.24276397,0.37898445,6.4087176,19.380615,-0.34135112,1.6157879,3.0646179,7.250465,-0.007016109096795825,0.005940280426141657,1.9163713,-1.5596417,0.110607214,0.07907913,-6.314377,8.472108,-0.003213755701814434,0.012598432258137868,6.7672305,15.527008,-0.015614003088515738,-0.07525350844790325,-8.665558,9.008774,-0.001903643654078383,-0.023207773404963532,12.084048,5.9146814,-5.3714848,7.884883
138,17,0.15355246,0.28627944,11.6093235,-1.2535422,0.23554946,0.37761372,5.7200704,19.669716,-0.3504654,1.5464848,3.2171042,7.335791,-0.005931745654455074,0.005037580492674204,1.7236215,-1.6483259,0.23878376,0.067882665,-6.278303,8.526883,-0.002813672394432162,0.011431295432054858,6.631551,15.515084,-0.013781569296540898,-0.06521419792685652,-8.643537,8.831834,-0.0015569252532430312,-0.021589641745743633,12.197532,5.763026,-5.82169,7.8467474
139,18,-0.018843137,-0.09292687,10.96695,6.690444,0.8687046,0.2593987,21.142107,8.50074,1.0307864,-0.041481297,2.39112,-3.3557754,0.013958925739228061,0.0052290983924418106,12.509121,16.405607,1.0725551,0.2505777,8.97624,7.4069967,0.0011954989532318501,0.009005264439181733,7.626098,11.634091,0.037967017675334495,0.00034489743051830426,-0.69507843,6.893521,0.0014238815598971982,-0.024161879890229842,11.245838,4.308909,5.767587,-13.5734625
140,17,0.15027915,0.2769108,10.816606,-1.8147739,0.23933086,0.37870324,5.048474,19.383646,-0.55063415,1.2514428,3.4436617,6.988731,-0.006640636091507111,0.005665266112017511,1.3105507,-1.3180205,0.1132947,0.0791818,-6.3880205,8.174655,-0.0032336972559225395,0.011788467505966882,7.087787,15.731528,-0.015349275684131946,-0.07383762707464643,-8.29716,8.953699,-0.002275700423543721,-0.021822599869853035,12.545973,5.917549,-6.330438,7.798643
141,18,-0.020648398,-0.09277182,11.0553055,6.597213,0.8841644,0.25421897,20.984247,8.51714,1.0326288,-0.04396337,2.4187036,-3.37957,0.014678527775186903,0.005498772647067844,12.523864,16.400663,1.0719649,0.24846601,8.997866,7.428777,0.00131681700846784,0.009131371883786711,7.622,11.580911,0.03783423782313074,0.0004055752156603368,-0.7493983,6.857756,0.0016055469163756143,-0.024285528402327908,11.116026,4.218013,5.769968,-13.573952
142,18,-0.01027579,-0.094730556,13.021531,6.090377,0.69418323,0.092402026,19.506937,9.897779,1.0291191,-0.038520027,3.2407467,-4.850419,0.01367757159686121,0.005079994217990322,10.923269,16.410398,1.0729259,0.20856722,9.404025,6.179571,0.0038415480946398834,0.009093589859820896,8.94274,11.416758,0.030263217235380252,-0.000550063598227592,-1.6262949,8.026105,0.0032676684912795345,-0.021858766105305613,11.81823,4.7373147,6.7383084,-12.716179
143,18,-0.014655646,-0.0944504,13.539566,5.890129,0.64030033,0.052406378,19.284292,10.41772,1.0337852,-0.044675615,3.2122767,-5.098237,0.015899579657463372,0.005905353672299901,10.618305,16.156027,1.0754656,0.2293892,8.82467,6.35767,0.004684619836620102,0.009979791769926756,8.884995,11.246732,0.0349427238513489,0.0003287057388591252,-1.4842496,7.583371,0.0049679826828557625,-0.02357037108508004,12.032696,4.598307,13.125204,-12.528834
144,18,-0.015572783,-0.09435769,13.644844,5.8288903,0.635506,0.04609749,19.251896,10.516429,1.0345227,-0.045661174,3.1783977,-5.1143804,0.016046354242932635,0.005959886901383257,10.687435,16.232563,1.0773245,0.23354171,8.889475,6.2343855,0.004666903156009781,0.010088234210483795,8.887024,11.2858095,0.03530644884292052,0.00024374708778513807,-1.3003122,7.7458887,0.004776516197498399,-0.023468230366023406,11.864226,4.4334936,19.40152,-12.539146
145,18,-0.0101138605,-0.09509683,13.239572,6.0918546,0.67085195,0.06779626,19.356195,10.116725,1.031405,-0.04134328,3.266853,-4.9829035,0.015349976580885416,0.005695877590868492,10.68827,16.263765,1.0729288,0.2067142,9.1819515,6.1301117,0.004995671974516476,0.009984292789085187,8.825902,11.491677,0.03233290195450891,7.158707250845778e-05,-1.4584852,8.002885,0.004644540310513494,-0.02283163668559528,12.008494,4.6400714,13.105885,-12.622873
146,18,-0.012624589,-0.094646685,13.486384,5.985201,0.6478329,0.041866947,19.225315,10.3000555,1.0340685,-0.045035914,3.2781947,-5.0948763,0.0164430645991337,0.0061067835254054745,10.622117,16.203253,1.0737787,0.21567833,8.972605,6.248586,0.005032672005955698,0.010305797418486232,8.858164,11.362244,0.03404984527245944,0.00011082648830953618,-1.521645,7.596836,0.004953184789657283,-0.023700309499365965,12.047719,4.5772963,19.399158,-12.575137
147,18,-0.010921223,-0.09480616,13.332756,6.0453444,0.6608489,0.054163616,19.30304,10.172904,1.0322434,-0.042463798,3.3089736,-5.0259976,0.01659967759982414,0.006144589731356453,10.728873,16.284708,1.0745711,0.21506138,9.0878,6.1795173,0.005148260181167608,0.010188849821475275,8.8313875,11.421079,0.0337687676535449,6.671568026541885e-05,-1.4769197,7.9348254,0.005070307593811735,-0.023289215395473455,11.97993,4.6261964,13.10375,-12.612973
148,18,-0.009419784,-0.09485382,13.137227,6.1186576,0.68517286,0.08034844,19.422564,9.999157,1.0295357,-0.039029803,3.344939,-4.923053,0.014133199683109204,0.005247604256911553,10.643508,16.404753,1.0728709,0.20694791,9.364249,6.0778866,0.004560463261482682,0.009428173997153837,8.913807,11.470301,0.031432624163643876,-0.000409190206329946,-1.4859523,7.939692,0.004055831806440919,-0.022479572247114953,11.809887,4.6500206,6.768392,-12.6876335
149,18,-0.012640677,-0.09450505,13.730675,5.77385,0.63690776,0.06509298,19.204403,10.509525,1.0307794,-0.040728536,3.1934175,-5.1463723,0.014256121482019865,0.005296174864942654,10.576351,16.131107,1.072434,0.22251502,9.094248,6.541269,0.0039007145879577437,0.009254494892136773,9.048952,11.146325,0.034462956583569744,0.00029409347029436567,-1.4436846,7.515357,0.003937137000102761,-0.02206430514160538,12.055731,4.596002,19.456127,-12.4606495
150,18,-0.00961727,-0.09462369,13.711585,5.7354074,0.63380677,0.0890396,19.309498,10.778,1.0294201,-0.038937256,3.0502384,-5.141713,0.01339001296075822,0.004974910801102962,10.632811,16.058277,1.0691239,0.21342263,8.787734,6.4840975,0.0029957716508026526,0.008795785695848737,9.031098,11.141264,0.032917445403922704,0.00013608136685235074,-1.7025373,7.4825926,0.0024066458509235575,-0.020393755763062356,12.033954,4.670421,6.976055,-12.308801
151,18,-0.015535361,-0.09349019,14.070053,4.609481,0.5294901,0.2747866,19.68254,11.949993,1.0318455,-0.04281494,1.8805165,-4.6841407,0.013194390354517544,0.005355688099978004,11.439699,14.96758,1.0661908,0.22165798,9.121874,6.9600377,0.0038561432314534383,0.008101522033578312,8.230868,12.016397,0.03554903047720849,0.0004745556439018554,-0.6146766,7.069531,0.002952369700521654,-0.018511603450611175,11.074705,5.312553,6.65966,-11.351686
152,18,-0.010590433,-0.09459896,13.753546,5.845947,0.63568026,0.0728239,19.224283,10.638692,1.0294881,-0.03901683,3.1433756,-5.1487226,0.013712725753066837,0.0050940702401996215,10.67727,16.071735,1.0679156,0.20628944,8.910149,6.383973,0.003700240006148971,0.008953619744258023,9.050671,11.209518,0.03259431302384625,0.0002513183814915701,-1.4389429,7.5058737,0.003551183778402862,-0.02146356986638478,12.079785,4.679764,13.225308,-12.385306
153,18,-0.019869981,-0.09316277,13.857835,4.5914345,0.5272519,0.2675121,19.697412,11.796316,1.032111,-0.043128625,2.0703104,-4.5594273,0.013678918720188268,0.005370080814007116,11.406143,15.052915,1.0675228,0.2252926,8.996292,7.032654,0.0039901947973597,0.008086382968475102,8.211941,11.997559,0.035822863507760455,0.0005728001033594267,-0.4982344,7.118147,0.003198334443248306,-0.018113558500144813,11.023352,5.157309,6.6065407,-11.44035
154,18,-0.013146991,-0.09385396,13.61202,4.8071666,0.5690066,0.23104362,19.608866,11.398587,1.0288467,-0.03855101,2.415647,-4.6428037,0.013442348761177265,0.005020257914327946,11.223849,15.543658,1.066241,0.21573794,8.8223,6.831929,0.00427964432500781,0.007913373521731909,8.342267,11.72891,0.034463462815199956,0.00047396656495288036,-0.9780363,7.0490775,0.00271679999898306,-0.017835161594029484,11.581279,5.139907,6.6634846,-11.623691
155,18,-0.012140269,-0.09426065,13.608321,5.49715,0.60998887,0.13532573,19.447653,10.950484,1.0286282,-0.037937313,2.8000593,-4.9595346,0.013628521330407591,0.005070932829176387,10.821739,15.94427,1.067721,0.21035583,8.733771,6.599568,0.0031363642712626955,0.008767037838139565,8.801358,11.323317,0.03202772959966563,-0.00027072731858057236,-1.3533357,7.4711246,0.00205620890675313,-0.02031524673858129,12.153122,4.7419076,6.897466,-12.069389
156,18,-0.015349139,-0.093610875,13.764366,4.7298355,0.5509265,0.25426227,19.716814,11.644287,1.0302198,-0.040509418,2.2058794,-4.5930295,0.013569124091589582,0.0051453166610889245,11.338916,15.37881,1.0661781,0.21857683,8.91684,6.716589,0.004710799959445826,0.007729003672953956,8.29634,11.873028,0.035182331548018426,0.0008147039355783132,-0.8264168,7.2044587,0.003504523831102972,-0.017536779221912283,11.408232,5.124717,12.949387,-11.533198
157,18,-0.019584348,-0.09287811,11.18794,6.632492,0.8653885,0.25051352,20.819553,8.6488905,1.0324435,-0.043710735,2.5079098,-3.3786762,0.014617516241911516,0.005475648299721897,12.4735,16.377338,1.0740329,0.25480074,9.247882,7.4124503,0.001405021285798576,0.00898303528117379,7.740328,11.456461,0.03785889640418066,0.0004024998080150877,-0.69106895,7.1746707,0.0016284703616042263,-0.023954910529454358,11.070047,4.264131,5.799855,-13.54425
158,18,-0.013251993,-0.093906626,13.580888,4.993953,0.5913337,0.21522844,19.620338,11.24714,1.0284799,-0.03788425,2.7017725,-4.7814503,0.012934607862245815,0.004827320560027737,11.017593,15.816988,1.0683886,0.21879709,8.784391,6.8013487,0.0034179963271982836,0.008070695149918044,8.591785,11.342077,0.03404914829787741,8.295570570756057e-05,-1.3859004,7.2485614,0.002325060281109985,-0.018859460820946097,11.988429,5.081951,12.979127,-11.742527
159,18,-0.009328393,-0.09457005,13.676569,5.6504803,0.627434,0.11036869,19.36382,10.8787365,1.0274721,-0.03636771,2.9832118,-5.1013007,0.01294858828222483,0.0048131435040813225,10.694048,15.986465,1.0660039,0.20310614,8.672697,6.6885953,0.0023321322015041456,0.008633324471604973,8.964803,11.321671,0.03087368774439134,-0.00024276618023292147,-1.4791071,7.463974,0.0014392123344081095,-0.019595084968581748,12.21592,4.796135,13.234003,-12.220642
